Id,Area,Item,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,hg/ha_yield,Item in number
459,Argentina,Maize,1995,591,37842,17.74,45223,2
460,Argentina,Maize,1995,591,37842,17.62,45223,2
461,Argentina,Potatoes,1995,591,37842,17.74,274272,4
462,Argentina,Potatoes,1995,591,37842,17.62,274272,4
463,Argentina,"Rice, paddy",1995,591,37842,17.74,50306,5
464,Argentina,"Rice, paddy",1995,591,37842,17.62,50306,5
465,Argentina,Sorghum,1995,591,37842,17.74,34588,6
466,Argentina,Sorghum,1995,591,37842,17.62,34588,6
467,Argentina,Soybeans,1995,591,37842,17.74,20446,7
468,Argentina,Soybeans,1995,591,37842,17.62,20446,7
469,Argentina,Sweet potatoes,1995,591,37842,17.74,168000,8
470,Argentina,Sweet potatoes,1995,591,37842,17.62,168000,8
471,Argentina,Wheat,1995,591,37842,17.74,21675,9
472,Argentina,Wheat,1995,591,37842,17.62,21675,9
473,Argentina,Cassava,1996,591,54595,17.64,100000,1
474,Argentina,Cassava,1996,591,54595,17.97,100000,1
475,Argentina,Maize,1996,591,54595,17.64,40397,2
476,Argentina,Maize,1996,591,54595,17.97,40397,2
477,Argentina,Potatoes,1996,591,54595,17.64,228877,4
478,Argentina,Potatoes,1996,591,54595,17.97,228877,4
479,Argentina,"Rice, paddy",1996,591,54595,17.64,51031,5
480,Argentina,"Rice, paddy",1996,591,54595,17.97,51031,5
481,Argentina,Sorghum,1996,591,54595,17.64,38763,6
482,Argentina,Sorghum,1996,591,54595,17.97,38763,6
483,Argentina,Soybeans,1996,591,54595,17.64,21051,7
484,Argentina,Soybeans,1996,591,54595,17.97,21051,7
485,Argentina,Sweet potatoes,1996,591,54595,17.64,170000,8
486,Argentina,Sweet potatoes,1996,591,54595,17.97,170000,8
487,Argentina,Wheat,1996,591,54595,17.64,19344,9
488,Argentina,Wheat,1996,591,54595,17.97,19344,9
489,Argentina,Cassava,1997,591,77691,18.29,100000,1
490,Argentina,Cassava,1997,591,77691,18.54,100000,1
491,Argentina,Maize,1997,591,77691,18.29,45557,2
492,Argentina,Maize,1997,591,77691,18.54,45557,2
493,Argentina,Potatoes,1997,591,77691,18.29,268502,4
494,Argentina,Potatoes,1997,591,77691,18.54,268502,4
495,Argentina,"Rice, paddy",1997,591,77691,18.29,53703,5
496,Argentina,"Rice, paddy",1997,591,77691,18.54,53703,5
497,Argentina,Sorghum,1997,591,77691,18.29,36845,6
498,Argentina,Sorghum,1997,591,77691,18.54,36845,6
499,Argentina,Soybeans,1997,591,77691,18.29,17212,7
500,Argentina,Soybeans,1997,591,77691,18.54,17212,7
501,Argentina,Sweet potatoes,1997,591,77691,18.29,145662,8
502,Argentina,Sweet potatoes,1997,591,77691,18.54,145662,8
503,Argentina,Wheat,1997,591,77691,18.29,22426,9
504,Argentina,Wheat,1997,591,77691,18.54,22426,9
505,Argentina,Cassava,1998,591,62397,17.23,100000,1
506,Argentina,Cassava,1998,591,62397,17.52,100000,1
507,Argentina,Maize,1998,591,62397,17.23,60780,2
508,Argentina,Maize,1998,591,62397,17.52,60780,2
509,Argentina,Potatoes,1998,591,62397,17.23,293744,4
510,Argentina,Potatoes,1998,591,62397,17.52,293744,4
511,Argentina,"Rice, paddy",1998,591,62397,17.23,47762,5
512,Argentina,"Rice, paddy",1998,591,62397,17.52,47762,5
513,Argentina,Sorghum,1998,591,62397,17.23,48105,6
514,Argentina,Sorghum,1998,591,62397,17.52,48105,6
515,Argentina,Soybeans,1998,591,62397,17.23,26937,7
516,Argentina,Soybeans,1998,591,62397,17.52,26937,7
517,Argentina,Sweet potatoes,1998,591,62397,17.23,175055,8
518,Argentina,Sweet potatoes,1998,591,62397,17.52,175055,8
519,Argentina,Wheat,1998,591,62397,17.23,26088,9
520,Argentina,Wheat,1998,591,62397,17.52,26088,9
521,Argentina,Cassava,1999,591,62831.39,17.15,100000,1
522,Argentina,Cassava,1999,591,62831.39,17.71,100000,1
523,Argentina,Maize,1999,591,62831.39,17.15,53702,2
524,Argentina,Maize,1999,591,62831.39,17.71,53702,2
525,Argentina,Potatoes,1999,591,62831.39,17.15,238938,4
526,Argentina,Potatoes,1999,591,62831.39,17.71,238938,4
527,Argentina,"Rice, paddy",1999,591,62831.39,17.15,57337,5
528,Argentina,"Rice, paddy",1999,591,62831.39,17.71,57337,5
529,Argentina,Sorghum,1999,591,62831.39,17.15,43845,6
530,Argentina,Sorghum,1999,591,62831.39,17.71,43845,6
531,Argentina,Soybeans,1999,591,62831.39,17.15,24450,7
532,Argentina,Soybeans,1999,591,62831.39,17.71,24450,7
533,Argentina,Sweet potatoes,1999,591,62831.39,17.15,143991,8
534,Argentina,Sweet potatoes,1999,591,62831.39,17.71,143991,8
535,Argentina,Wheat,1999,591,62831.39,17.15,23028,9
536,Argentina,Wheat,1999,591,62831.39,17.71,23028,9
537,Argentina,Cassava,2000,591,63265.78,16.98,100000,1
538,Argentina,Cassava,2000,591,63265.78,17.66,100000,1
539,Argentina,Maize,2000,591,63265.78,16.98,54329,2
540,Argentina,Maize,2000,591,63265.78,17.66,54329,2
541,Argentina,Potatoes,2000,591,63265.78,16.98,277566,4
542,Argentina,Potatoes,2000,591,63265.78,17.66,277566,4
543,Argentina,"Rice, paddy",2000,591,63265.78,16.98,47798,5
544,Argentina,"Rice, paddy",2000,591,63265.78,17.66,47798,5
545,Argentina,Sorghum,2000,591,63265.78,16.98,46477,6
546,Argentina,Sorghum,2000,591,63265.78,17.66,46477,6
547,Argentina,Soybeans,2000,591,63265.78,16.98,23312,7
548,Argentina,Soybeans,2000,591,63265.78,17.66,23312,7
549,Argentina,Sweet potatoes,2000,591,63265.78,16.98,151462,8
550,Argentina,Sweet potatoes,2000,591,63265.78,17.66,151462,8
551,Argentina,Wheat,2000,591,63265.78,16.98,24873,9
552,Argentina,Wheat,2000,591,63265.78,17.66,24873,9
553,Argentina,Cassava,2001,591,63700.17,17.71,100000,1
554,Argentina,Cassava,2001,591,63700.17,18.42,100000,1
555,Argentina,Maize,2001,591,63700.17,17.71,54553,2
556,Argentina,Maize,2001,591,63700.17,18.42,54553,2
557,Argentina,Potatoes,2001,591,63700.17,17.71,283768,4
558,Argentina,Potatoes,2001,591,63700.17,18.42,283768,4
559,Argentina,"Rice, paddy",2001,591,63700.17,17.71,57495,5
560,Argentina,"Rice, paddy",2001,591,63700.17,18.42,57495,5
561,Argentina,Sorghum,2001,591,63700.17,17.71,47429,6
562,Argentina,Sorghum,2001,591,63700.17,18.42,47429,6
563,Argentina,Soybeans,2001,591,63700.17,17.71,25846,7
564,Argentina,Soybeans,2001,591,63700.17,18.42,25846,7
565,Argentina,Sweet potatoes,2001,591,63700.17,17.71,155212,8
566,Argentina,Sweet potatoes,2001,591,63700.17,18.42,155212,8
567,Argentina,Wheat,2001,591,63700.17,17.71,24934,9
568,Argentina,Wheat,2001,591,63700.17,18.42,24934,9
569,Argentina,Cassava,2002,591,64134.56,17.58,100000,1
570,Argentina,Cassava,2002,591,64134.56,18.07,100000,1
571,Argentina,Maize,2002,591,64134.56,17.58,60791,2
572,Argentina,Maize,2002,591,64134.56,18.07,60791,2
573,Argentina,Potatoes,2002,591,64134.56,17.58,251347,4
574,Argentina,Potatoes,2002,591,64134.56,18.07,251347,4
575,Argentina,"Rice, paddy",2002,591,64134.56,17.58,57197,5
576,Argentina,"Rice, paddy",2002,591,64134.56,18.07,57197,5
577,Argentina,Sorghum,2002,591,64134.56,17.58,52691,6
578,Argentina,Sorghum,2002,591,64134.56,18.07,52691,6
579,Argentina,Soybeans,2002,591,64134.56,17.58,26304,7
580,Argentina,Soybeans,2002,591,64134.56,18.07,26304,7
581,Argentina,Sweet potatoes,2002,591,64134.56,17.58,155890,8
582,Argentina,Sweet potatoes,2002,591,64134.56,18.07,155890,8
583,Argentina,Wheat,2002,591,64134.56,17.58,22398,9
584,Argentina,Wheat,2002,591,64134.56,18.07,22398,9
585,Argentina,Cassava,2004,591,65003.34,17.67,100000,1
586,Argentina,Cassava,2004,591,65003.34,18.11,100000,1
587,Argentina,Maize,2004,591,65003.34,17.67,63931,2
588,Argentina,Maize,2004,591,65003.34,18.11,63931,2
589,Argentina,Potatoes,2004,591,65003.34,17.67,288717,4
590,Argentina,Potatoes,2004,591,65003.34,18.11,288717,4
591,Argentina,"Rice, paddy",2004,591,65003.34,17.67,62661,5
592,Argentina,"Rice, paddy",2004,591,65003.34,18.11,62661,5
593,Argentina,Sorghum,2004,591,65003.34,17.67,45531,6
594,Argentina,Sorghum,2004,591,65003.34,18.11,45531,6
595,Argentina,Soybeans,2004,591,65003.34,17.67,22075,7
596,Argentina,Soybeans,2004,591,65003.34,18.11,22075,7
597,Argentina,Sweet potatoes,2004,591,65003.34,17.67,154867,8
598,Argentina,Sweet potatoes,2004,591,65003.34,18.11,154867,8
599,Argentina,Wheat,2004,591,65003.34,17.67,25441,9
600,Argentina,Wheat,2004,591,65003.34,18.11,25441,9
601,Argentina,Cassava,2005,591,65437.73,17.32,100000,1
602,Argentina,Cassava,2005,591,65437.73,17.83,100000,1
603,Argentina,Maize,2005,591,65437.73,17.32,73587,2
604,Argentina,Maize,2005,591,65437.73,17.83,73587,2
605,Argentina,Potatoes,2005,591,65437.73,17.32,283917,4
606,Argentina,Potatoes,2005,591,65437.73,17.83,283917,4
607,Argentina,"Rice, paddy",2005,591,65437.73,17.32,60165,5
608,Argentina,"Rice, paddy",2005,591,65437.73,17.83,60165,5
609,Argentina,Sorghum,2005,591,65437.73,17.32,51872,6
610,Argentina,Sorghum,2005,591,65437.73,17.83,51872,6
611,Argentina,Soybeans,2005,591,65437.73,17.32,27287,7
612,Argentina,Soybeans,2005,591,65437.73,17.83,27287,7
613,Argentina,Sweet potatoes,2005,591,65437.73,17.32,154472,8
614,Argentina,Sweet potatoes,2005,591,65437.73,17.83,154472,8
615,Argentina,Wheat,2005,591,65437.73,17.32,26356,9
616,Argentina,Wheat,2005,591,65437.73,17.83,26356,9
617,Argentina,Cassava,2006,591,65872.12,18.1,100000,1
618,Argentina,Cassava,2006,591,65872.12,18.35,100000,1
619,Argentina,Maize,2006,591,65872.12,18.1,59030,2
620,Argentina,Maize,2006,591,65872.12,18.35,59030,2
621,Argentina,Potatoes,2006,591,65872.12,18.1,285828,4
622,Argentina,Potatoes,2006,591,65872.12,18.35,285828,4
623,Argentina,"Rice, paddy",2006,591,65872.12,18.1,70610,5
624,Argentina,"Rice, paddy",2006,591,65872.12,18.35,70610,5
625,Argentina,Sorghum,2006,591,65872.12,18.1,46778,6
626,Argentina,Sorghum,2006,591,65872.12,18.35,46778,6
627,Argentina,Soybeans,2006,591,65872.12,18.1,26793,7
628,Argentina,Soybeans,2006,591,65872.12,18.35,26793,7
629,Argentina,Sweet potatoes,2006,591,65872.12,18.1,143478,8
630,Argentina,Sweet potatoes,2006,591,65872.12,18.35,143478,8
631,Argentina,Wheat,2006,591,65872.12,18.1,25302,9
632,Argentina,Wheat,2006,591,65872.12,18.35,25302,9
633,Argentina,Cassava,2007,591,81582.64,16.71,100000,1
634,Argentina,Cassava,2007,591,81582.64,17.14,100000,1
635,Argentina,Maize,2007,591,81582.64,16.71,76655,2
636,Argentina,Maize,2007,591,81582.64,17.14,76655,2
637,Argentina,Potatoes,2007,591,81582.64,16.71,286765,4
638,Argentina,Potatoes,2007,591,81582.64,17.14,286765,4
639,Argentina,"Rice, paddy",2007,591,81582.64,16.71,65604,5
640,Argentina,"Rice, paddy",2007,591,81582.64,17.14,65604,5
641,Argentina,Sorghum,2007,591,81582.64,16.71,47021,6
642,Argentina,Sorghum,2007,591,81582.64,17.14,47021,6
643,Argentina,Soybeans,2007,591,81582.64,16.71,29712,7
644,Argentina,Soybeans,2007,591,81582.64,17.14,29712,7
645,Argentina,Sweet potatoes,2007,591,81582.64,16.71,141667,8
646,Argentina,Sweet potatoes,2007,591,81582.64,17.14,141667,8
647,Argentina,Wheat,2007,591,81582.64,16.71,26234,9
648,Argentina,Wheat,2007,591,81582.64,17.14,26234,9
649,Argentina,Cassava,2008,591,87149.01,17.71,100000,1
650,Argentina,Cassava,2008,591,87149.01,18.39,100000,1
651,Argentina,Maize,2008,591,87149.01,17.71,64525,2
652,Argentina,Maize,2008,591,87149.01,18.39,64525,2
653,Argentina,Potatoes,2008,591,87149.01,17.71,279412,4
654,Argentina,Potatoes,2008,591,87149.01,18.39,279412,4
655,Argentina,"Rice, paddy",2008,591,87149.01,17.71,68278,5
656,Argentina,"Rice, paddy",2008,591,87149.01,18.39,68278,5
657,Argentina,Sorghum,2008,591,87149.01,17.71,47474,6
658,Argentina,Sorghum,2008,591,87149.01,18.39,47474,6
659,Argentina,Soybeans,2008,591,87149.01,17.71,28216,7
660,Argentina,Soybeans,2008,591,87149.01,18.39,28216,7
661,Argentina,Sweet potatoes,2008,591,87149.01,17.71,145105,8
662,Argentina,Sweet potatoes,2008,591,87149.01,18.39,145105,8
663,Argentina,Wheat,2008,591,87149.01,17.71,28271,9
664,Argentina,Wheat,2008,591,87149.01,18.39,28271,9
665,Argentina,Cassava,2009,591,61586.56,18.16,101695,1
666,Argentina,Cassava,2009,591,61586.56,18.09,101695,1
667,Argentina,Maize,2009,591,61586.56,18.16,55760,2
668,Argentina,Maize,2009,591,61586.56,18.09,55760,2
669,Argentina,Potatoes,2009,591,61586.56,18.16,284439,4
670,Argentina,Potatoes,2009,591,61586.56,18.09,284439,4
671,Argentina,"Rice, paddy",2009,591,61586.56,18.16,68842,5
672,Argentina,"Rice, paddy",2009,591,61586.56,18.09,68842,5
673,Argentina,Sorghum,2009,591,61586.56,18.16,38752,6
674,Argentina,Sorghum,2009,591,61586.56,18.09,38752,6
675,Argentina,Soybeans,2009,591,61586.56,18.16,18480,7
676,Argentina,Soybeans,2009,591,61586.56,18.09,18480,7
677,Argentina,Sweet potatoes,2009,591,61586.56,18.16,151208,8
678,Argentina,Sweet potatoes,2009,591,61586.56,18.09,151208,8
679,Argentina,Wheat,2009,591,61586.56,18.16,19628,9
680,Argentina,Wheat,2009,591,61586.56,18.09,19628,9
681,Argentina,Cassava,2010,591,105915.04,17.33,101000,1
682,Argentina,Cassava,2010,591,105915.04,17.84,101000,1
683,Argentina,Maize,2010,591,105915.04,17.33,78040,2
684,Argentina,Maize,2010,591,105915.04,17.84,78040,2
685,Argentina,Potatoes,2010,591,105915.04,17.33,289849,4
686,Argentina,Potatoes,2010,591,105915.04,17.84,289849,4
687,Argentina,"Rice, paddy",2010,591,105915.04,17.33,57646,5
688,Argentina,"Rice, paddy",2010,591,105915.04,17.84,57646,5
689,Argentina,Sorghum,2010,591,105915.04,17.33,48163,6
690,Argentina,Sorghum,2010,591,105915.04,17.84,48163,6
691,Argentina,Soybeans,2010,591,105915.04,17.33,29053,7
692,Argentina,Soybeans,2010,591,105915.04,17.84,29053,7
693,Argentina,Sweet potatoes,2010,591,105915.04,17.33,149382,8
694,Argentina,Sweet potatoes,2010,591,105915.04,17.84,149382,8
695,Argentina,Wheat,2010,591,105915.04,17.33,27113,9
696,Argentina,Wheat,2010,591,105915.04,17.84,27113,9
697,Argentina,Cassava,2011,591,100424.62,17.58,100000,1
698,Argentina,Cassava,2011,591,100424.62,17.93,100000,1
699,Argentina,Maize,2011,591,100424.62,17.58,63503,2
700,Argentina,Maize,2011,591,100424.62,17.93,63503,2
701,Argentina,Potatoes,2011,591,100424.62,17.58,286657,4
702,Argentina,Potatoes,2011,591,100424.62,17.93,286657,4
703,Argentina,"Rice, paddy",2011,591,100424.62,17.58,67901,5
704,Argentina,"Rice, paddy",2011,591,100424.62,17.93,67901,5
705,Argentina,Sorghum,2011,591,100424.62,17.58,44029,6
706,Argentina,Sorghum,2011,591,100424.62,17.93,44029,6
707,Argentina,Soybeans,2011,591,100424.62,17.58,26053,7
708,Argentina,Soybeans,2011,591,100424.62,17.93,26053,7
709,Argentina,Sweet potatoes,2011,591,100424.62,17.58,148754,8
710,Argentina,Sweet potatoes,2011,591,100424.62,17.93,148754,8
711,Argentina,Wheat,2011,591,100424.62,17.58,35063,9
712,Argentina,Wheat,2011,591,100424.62,17.93,35063,9
713,Argentina,Cassava,2012,591,136185.08,18.18,100000,1
714,Argentina,Cassava,2012,591,136185.08,18.43,100000,1
715,Argentina,Maize,2012,591,136185.08,18.18,57346,2
716,Argentina,Maize,2012,591,136185.08,18.43,57346,2
717,Argentina,Potatoes,2012,591,136185.08,18.18,287821,4
718,Argentina,Potatoes,2012,591,136185.08,18.43,287821,4
719,Argentina,"Rice, paddy",2012,591,136185.08,18.18,66617,5
720,Argentina,"Rice, paddy",2012,591,136185.08,18.43,66617,5
721,Argentina,Sorghum,2012,591,136185.08,18.18,46534,6
722,Argentina,Sorghum,2012,591,136185.08,18.43,46534,6
723,Argentina,Soybeans,2012,591,136185.08,18.18,22814,7
724,Argentina,Soybeans,2012,591,136185.08,18.43,22814,7
725,Argentina,Sweet potatoes,2012,591,136185.08,18.18,148126,8
726,Argentina,Sweet potatoes,2012,591,136185.08,18.43,148126,8
727,Argentina,Wheat,2012,591,136185.08,18.18,32199,9
728,Argentina,Wheat,2012,591,136185.08,18.43,32199,9
729,Argentina,Cassava,2013,591,171945.54,16.45,99459,1
730,Argentina,Cassava,2013,591,171945.54,16.88,99459,1
731,Argentina,Maize,2013,591,171945.54,16.45,66037,2
732,Argentina,Maize,2013,591,171945.54,16.88,66037,2
733,Argentina,Potatoes,2013,591,171945.54,16.45,288984,4
734,Argentina,Potatoes,2013,591,171945.54,16.88,288984,4
735,Argentina,"Rice, paddy",2013,591,171945.54,16.45,67187,5
736,Argentina,"Rice, paddy",2013,591,171945.54,16.88,67187,5
737,Argentina,Sorghum,2013,591,171945.54,16.45,40852,6
738,Argentina,Sorghum,2013,591,171945.54,16.88,40852,6
739,Argentina,Soybeans,2013,591,171945.54,16.45,25391,7
740,Argentina,Soybeans,2013,591,171945.54,16.88,25391,7
741,Argentina,Sweet potatoes,2013,591,171945.54,16.45,147498,8
742,Argentina,Sweet potatoes,2013,591,171945.54,16.88,147498,8
743,Argentina,Wheat,2013,591,171945.54,16.45,26581,9
744,Argentina,Wheat,2013,591,171945.54,16.88,26581,9
745,Armenia,Maize,1992,562,8,7.44,32344,2
746,Armenia,Potatoes,1992,562,8,7.44,111301,4
747,Armenia,Wheat,1992,562,8,7.44,21600,9
748,Armenia,Maize,1993,562,8,7.69,32261,2
749,Armenia,Potatoes,1993,562,8,7.69,134416,4
750,Armenia,Wheat,1993,562,8,7.69,22257,9
751,Armenia,Maize,1994,562,23,8.84,32667,2
752,Armenia,Potatoes,1994,562,23,8.84,131195,4
753,Armenia,Wheat,1994,562,23,8.84,17842,9
754,Armenia,Maize,1995,562,23.9,9.76,18261,2
755,Armenia,Potatoes,1995,562,23.9,9.76,131196,4
756,Armenia,Wheat,1995,562,23.9,9.76,25480,9
757,Armenia,Maize,1996,562,32,9.55,22239,2
758,Armenia,Potatoes,1996,562,32,9.55,129626,4
759,Armenia,Wheat,1996,562,32,9.55,23569,9
760,Armenia,Maize,1997,562,41.46,9.1,45548,2
761,Armenia,Potatoes,1997,562,41.46,9.1,109362,4
762,Armenia,Wheat,1997,562,41.46,9.1,17009,9
763,Armenia,Maize,1998,562,50.92,10.28,26082,2
764,Armenia,Potatoes,1998,562,50.92,10.28,134409,4
765,Armenia,Wheat,1998,562,50.92,10.28,20651,9
766,Armenia,Maize,1999,562,60.38,10.11,40303,2
767,Armenia,Potatoes,1999,562,60.38,10.11,130618,4
768,Armenia,Wheat,1999,562,60.38,10.11,19466,9
769,Armenia,Maize,2000,562,69.85,9.68,23178,2
770,Armenia,Potatoes,2000,562,69.85,9.68,87349,4
771,Armenia,Wheat,2000,562,69.85,9.68,16679,9
772,Armenia,Maize,2001,562,79.31,10.18,37913,2
773,Armenia,Potatoes,2001,562,79.31,10.18,114619,4
774,Armenia,Wheat,2001,562,79.31,10.18,22263,9
775,Armenia,Maize,2002,562,88.77,9.41,37380,2
776,Armenia,Potatoes,2002,562,88.77,9.41,122814,4
777,Armenia,Wheat,2002,562,88.77,9.41,23877,9
778,Armenia,Maize,2004,562,204.77,9.55,61791,2
779,Armenia,Potatoes,2004,562,204.77,9.55,161509,4
780,Armenia,Wheat,2004,562,204.77,9.55,23416,9
781,Armenia,Maize,2005,562,220.51,9.58,44692,2
782,Armenia,Potatoes,2005,562,220.51,9.58,164459,4
783,Armenia,Wheat,2005,562,220.51,9.58,20252,9
784,Armenia,Maize,2006,562,227.55,9.89,33271,2
785,Armenia,Potatoes,2006,562,227.55,9.89,163418,4
786,Armenia,Wheat,2006,562,227.55,9.89,14627,9
787,Armenia,Maize,2007,562,241.71,9.44,53262,2
788,Armenia,Potatoes,2007,562,241.71,9.44,184719,4
789,Armenia,Wheat,2007,562,241.71,9.44,25837,9
790,Armenia,Maize,2008,562,218.2,9.51,53424,2
791,Armenia,Potatoes,2008,562,218.2,9.51,189096,4
792,Armenia,Wheat,2008,562,218.2,9.51,24322,9
793,Armenia,Maize,2009,562,198.36,9.67,57763,2
794,Armenia,Potatoes,2009,562,198.36,9.67,185496,4
795,Armenia,Wheat,2009,562,198.36,9.67,22374,9
796,Armenia,Maize,2010,562,278.72,11.31,46724,2
797,Armenia,Potatoes,2010,562,278.72,11.31,170146,4
798,Armenia,Wheat,2010,562,278.72,11.31,21192,9
799,Armenia,Maize,2011,562,278.72,8.93,54257,2
800,Armenia,Potatoes,2011,562,278.72,8.93,194426,4
801,Armenia,Wheat,2011,562,278.72,8.93,28800,9
802,Armenia,Maize,2012,562,278.72,10.2,62215,2
803,Armenia,Potatoes,2012,562,278.72,10.2,207151,4
804,Armenia,Wheat,2012,562,278.72,10.2,26010,9
805,Armenia,Maize,2013,562,278.72,11.08,67114,2
806,Armenia,Potatoes,2013,562,278.72,11.08,215290,4
807,Armenia,Wheat,2013,562,278.72,11.08,31273,9
808,Australia,Maize,1990,534,17866,16.8,41821,2
809,Australia,Maize,1990,534,17866,20.06,41821,2
810,Australia,Maize,1990,534,17866,12.11,41821,2
811,Australia,Maize,1990,534,17866,14.16,41821,2
812,Australia,Maize,1990,534,17866,18.05,41821,2
813,Australia,Maize,1990,534,17866,17.47,41821,2
814,Australia,Potatoes,1990,534,17866,16.8,289832,4
815,Australia,Potatoes,1990,534,17866,20.06,289832,4
816,Australia,Potatoes,1990,534,17866,12.11,289832,4
817,Australia,Potatoes,1990,534,17866,14.16,289832,4
818,Australia,Potatoes,1990,534,17866,18.05,289832,4
819,Australia,Potatoes,1990,534,17866,17.47,289832,4
820,Australia,"Rice, paddy",1990,534,17866,16.8,88000,5
821,Australia,"Rice, paddy",1990,534,17866,20.06,88000,5
822,Australia,"Rice, paddy",1990,534,17866,12.11,88000,5
823,Australia,"Rice, paddy",1990,534,17866,14.16,88000,5
824,Australia,"Rice, paddy",1990,534,17866,18.05,88000,5
825,Australia,"Rice, paddy",1990,534,17866,17.47,88000,5
826,Australia,Sorghum,1990,534,17866,16.8,24883,6
827,Australia,Sorghum,1990,534,17866,20.06,24883,6
828,Australia,Sorghum,1990,534,17866,12.11,24883,6
829,Australia,Sorghum,1990,534,17866,14.16,24883,6
830,Australia,Sorghum,1990,534,17866,18.05,24883,6
831,Australia,Sorghum,1990,534,17866,17.47,24883,6
832,Australia,Soybeans,1990,534,17866,16.8,15718,7
833,Australia,Soybeans,1990,534,17866,20.06,15718,7
834,Australia,Soybeans,1990,534,17866,12.11,15718,7
835,Australia,Soybeans,1990,534,17866,14.16,15718,7
836,Australia,Soybeans,1990,534,17866,18.05,15718,7
837,Australia,Soybeans,1990,534,17866,17.47,15718,7
838,Australia,Sweet potatoes,1990,534,17866,16.8,137140,8
839,Australia,Sweet potatoes,1990,534,17866,20.06,137140,8
840,Australia,Sweet potatoes,1990,534,17866,12.11,137140,8
841,Australia,Sweet potatoes,1990,534,17866,14.16,137140,8
842,Australia,Sweet potatoes,1990,534,17866,18.05,137140,8
843,Australia,Sweet potatoes,1990,534,17866,17.47,137140,8
844,Australia,Wheat,1990,534,17866,16.8,16344,9
845,Australia,Wheat,1990,534,17866,20.06,16344,9
846,Australia,Wheat,1990,534,17866,12.11,16344,9
847,Australia,Wheat,1990,534,17866,14.16,16344,9
848,Australia,Wheat,1990,534,17866,18.05,16344,9
849,Australia,Wheat,1990,534,17866,17.47,16344,9
850,Australia,Maize,1991,534,17866,16.78,39938,2
851,Australia,Maize,1991,534,17866,20.29,39938,2
852,Australia,Maize,1991,534,17866,12.22,39938,2
853,Australia,Maize,1991,534,17866,13.77,39938,2
854,Australia,Maize,1991,534,17866,18.73,39938,2
855,Australia,Maize,1991,534,17866,17.85,39938,2
856,Australia,Potatoes,1991,534,17866,16.78,285359,4
857,Australia,Potatoes,1991,534,17866,20.29,285359,4
